"Steps"	"weightUpdate"	"Level"	"PotentialEnergy"	"1 Weight"	"0.75 Weight"	"0.5 Weight"	"0.3 Weight"	"0.1 Weight"	"0.05 Weight"	"0.01 Weight"	"0.005 Weight"	"0.001 Weight"	"0 Weight"
1173000	0.25	0.75	-12486.2	0	0.25	1.5	2	1.25	0.25	-1	-2.5	-4.25	-7
1174000	0.25	0.75	-12645.3	0	0.25	1.5	2	1.25	0.25	-1	-2.5	-4.25	-7
1175000	0.25	1	-12475.5	0	0.5	1.75	2.25	1.5	0.5	-0.75	-2.25	-4	-6.75
1176000	0.25	0.75	-12656.3	0	0.25	1.75	2.25	1.5	0.5	-0.75	-2.25	-4	-6.75
1177000	0.25	0.75	-12550.1	0	0.25	1.75	2.25	1.5	0.5	-0.75	-2.25	-4	-6.75
1178000	0.25	0.5	-12408.2	0	0.25	1.5	2.25	1.5	0.5	-0.75	-2.25	-4	-6.75
1179000	0.25	0.01	-12490.8	0	0.25	1.5	2.25	1.5	0.5	-1	-2.25	-4	-6.75
1180000	0.25	0.01	-12385.2	0	0.25	1.5	2.25	1.5	0.5	-1	-2.25	-4	-6.75
1181000	0.25	0.01	-12406.7	0	0.25	1.5	2.25	1.5	0.5	-1.25	-2.25	-4	-6.75
1182000	0.25	0.005	-12188.5	0	0.25	1.5	2.25	1.5	0.5	-1.25	-2.5	-4	-6.75
1183000	0.25	0.005	-12591.2	0	0.25	1.5	2.25	1.5	0.5	-1.25	-2.5	-4	-6.75
1184000	0.25	0.05	-12624.9	0	0.25	1.5	2.25	1.5	0.25	-1.25	-2.5	-4	-6.75
1185000	0.25	0.001	-12410.5	0	0.25	1.5	2.25	1.5	0.25	-1.25	-2.5	-4.25	-6.75
1186000	0.25	0.001	-12492.6	0	0.25	1.5	2.25	1.5	0.25	-1.25	-2.5	-4.25	-6.75
1187000	0.25	0.005	-12388.3	0	0.25	1.5	2.25	1.5	0.25	-1.25	-2.75	-4.25	-6.75
1188000	0.25	0.005	-12486.1	0	0.25	1.5	2.25	1.5	0.25	-1.25	-3	-4.25	-6.75
1189000	0.25	0.005	-12498.5	0	0.25	1.5	2.25	1.5	0.25	-1.25	-3	-4.25	-6.75
1190000	0.25	0.3	-12492.5	0	0.25	1.5	2	1.5	0.25	-1.25	-3	-4.25	-6.75
1191000	0.25	0.1	-12410.1	0	0.25	1.5	2	1.25	0.25	-1.25	-3	-4.25	-6.75
1192000	0.25	0.1	-12473.2	0	0.25	1.5	2	1.25	0.25	-1.25	-3	-4.25	-6.75
1193000	0.25	0.1	-12480.5	0	0.25	1.5	2	1	0.25	-1.25	-3	-4.25	-6.75
1194000	0.25	1	-12618.6	0	0.5	1.75	2.25	1.25	0.5	-1	-2.75	-4	-6.5
1195000	0.25	1	-12455.7	0	0.5	1.75	2.25	1.25	0.5	-1	-2.75	-4	-6.5
1196000	0.25	1	-12374	0	0.75	2	2.5	1.5	0.75	-0.75	-2.5	-3.75	-6.25
1197000	0.25	0.75	-12490.2	0	0.5	2	2.5	1.5	0.75	-0.75	-2.5	-3.75	-6.25
1198000	0.25	0.75	-12633.9	0	0.5	2	2.5	1.5	0.75	-0.75	-2.5	-3.75	-6.25
1199000	0.25	1	-12673.3	0	0.75	2.25	2.75	1.75	1	-0.5	-2.25	-3.5	-6
1200000	0.25	1	-12658.9	0	1	2.5	3	2	1.25	-0.25	-2	-3.25	-5.75
1201000	0.25	1	-12576.2	0	1	2.5	3	2	1.25	-0.25	-2	-3.25	-5.75
1202000	0.25	1	-12636.9	0	1.25	2.75	3.25	2.25	1.5	0	-1.75	-3	-5.5
1203000	0.25	1	-12460.4	0	1.5	3	3.5	2.5	1.75	0.25	-1.5	-2.75	-5.25
1204000	0.25	1	-12454.5	0	1.5	3	3.5	2.5	1.75	0.25	-1.5	-2.75	-5.25
1205000	0.25	0.5	-12543	0	1.5	2.75	3.5	2.5	1.75	0.25	-1.5	-2.75	-5.25
1206000	0.25	0.1	-12556.2	0	1.5	2.75	3.5	2.25	1.75	0.25	-1.5	-2.75	-5.25
1207000	0.25	0.1	-12438.5	0	1.5	2.75	3.5	2.25	1.75	0.25	-1.5	-2.75	-5.25
1208000	0.25	0.3	-12476.8	0	1.5	2.75	3.25	2.25	1.75	0.25	-1.5	-2.75	-5.25
1209000	0.25	0.75	-12547.9	0	1.25	2.75	3.25	2.25	1.75	0.25	-1.5	-2.75	-5.25
1210000	0.25	0.75	-12473.8	0	1.25	2.75	3.25	2.25	1.75	0.25	-1.5	-2.75	-5.25
1211000	0.25	0.75	-12337.9	0	1	2.75	3.25	2.25	1.75	0.25	-1.5	-2.75	-5.25
1212000	0.25	0.5	-12401.6	0	1	2.5	3.25	2.25	1.75	0.25	-1.5	-2.75	-5.25
1213000	0.25	0.5	-12432.8	0	1	2.5	3.25	2.25	1.75	0.25	-1.5	-2.75	-5.25
1214000	0.25	0.75	-12500.8	0	0.75	2.5	3.25	2.25	1.75	0.25	-1.5	-2.75	-5.25
1215000	0.25	0.75	-12548.2	0	0.5	2.5	3.25	2.25	1.75	0.25	-1.5	-2.75	-5.25
1216000	0.25	0.75	-12529.9	0	0.5	2.5	3.25	2.25	1.75	0.25	-1.5	-2.75	-5.25
1217000	0.25	0.5	-12402.6	0	0.5	2.25	3.25	2.25	1.75	0.25	-1.5	-2.75	-5.25
1218000	0.25	1	-12473.2	0	0.75	2.5	3.5	2.5	2	0.5	-1.25	-2.5	-5
1219000	0.25	1	-12336.7	0	0.75	2.5	3.5	2.5	2	0.5	-1.25	-2.5	-5
1220000	0.25	0.01	-12427.7	0	0.75	2.5	3.5	2.5	2	0.25	-1.25	-2.5	-5
1221000	0.25	0.05	-12438.6	0	0.75	2.5	3.5	2.5	1.75	0.25	-1.25	-2.5	-5
1222000	0.25	0.05	-12484.5	0	0.75	2.5	3.5	2.5	1.75	0.25	-1.25	-2.5	-5
1223000	0.25	0.05	-12401.3	0	0.75	2.5	3.5	2.5	1.5	0.25	-1.25	-2.5	-5
1224000	0.25	0.1	-12353.7	0	0.75	2.5	3.5	2.25	1.5	0.25	-1.25	-2.5	-5
1225000	0.25	0.1	-12402.7	0	0.75	2.5	3.5	2.25	1.5	0.25	-1.25	-2.5	-5
1226000	0.25	0.005	-12289.4	0	0.75	2.5	3.5	2.25	1.5	0.25	-1.5	-2.5	-5
1227000	0.25	0.05	-12444.4	0	0.75	2.5	3.5	2.25	1.25	0.25	-1.5	-2.5	-5
1228000	0.25	0.05	-12259.6	0	0.75	2.5	3.5	2.25	1.25	0.25	-1.5	-2.5	-5
1229000	0.25	0.05	-12418.4	0	0.75	2.5	3.5	2.25	1	0.25	-1.5	-2.5	-5
1230000	0.25	0.01	-12406.2	0	0.75	2.5	3.5	2.25	1	0	-1.5	-2.5	-5
1231000	0.25	0.01	-12522.9	0	0.75	2.5	3.5	2.25	1	0	-1.5	-2.5	-5
1232000	0.25	0.01	-12534.5	0	0.75	2.5	3.5	2.25	1	-0.25	-1.5	-2.5	-5
1233000	0.25	0.001	-12420.6	0	0.75	2.5	3.5	2.25	1	-0.25	-1.5	-2.75	-5
1234000	0.25	0.001	-12436.9	0	0.75	2.5	3.5	2.25	1	-0.25	-1.5	-2.75	-5
1235000	0.25	0.001	-12421.1	0	0.75	2.5	3.5	2.25	1	-0.25	-1.5	-3	-5
1236000	0.25	0.005	-12551.2	0	0.75	2.5	3.5	2.25	1	-0.25	-1.75	-3	-5
1237000	0.25	0.005	-12318	0	0.75	2.5	3.5	2.25	1	-0.25	-1.75	-3	-5
1238000	0.25	0.3	-12509.2	0	0.75	2.5	3.25	2.25	1	-0.25	-1.75	-3	-5
1239000	0.25	0.1	-12481.1	0	0.75	2.5	3.25	2	1	-0.25	-1.75	-3	-5
1240000	0.25	0.1	-12380.4	0	0.75	2.5	3.25	2	1	-0.25	-1.75	-3	-5
1241000	0.25	0.5	-12422.8	0	0.75	2.25	3.25	2	1	-0.25	-1.75	-3	-5
1242000	0.25	0.5	-12397.5	0	0.75	2	3.25	2	1	-0.25	-1.75	-3	-5
1243000	0.25	0.5	-12637.2	0	0.75	2	3.25	2	1	-0.25	-1.75	-3	-5
1244000	0.25	0.1	-12559	0	0.75	2	3.25	1.75	1	-0.25	-1.75	-3	-5
1245000	0.25	0.01	-12505.6	0	0.75	2	3.25	1.75	1	-0.5	-1.75	-3	-5
1246000	0.25	0.01	-12563.5	0	0.75	2	3.25	1.75	1	-0.5	-1.75	-3	-5
1247000	0.25	0.01	-12463.1	0	0.75	2	3.25	1.75	1	-0.75	-1.75	-3	-5
1248000	0.25	0.05	-12528.6	0	0.75	2	3.25	1.75	0.75	-0.75	-1.75	-3	-5
1249000	0.25	0.05	-12597	0	0.75	2	3.25	1.75	0.75	-0.75	-1.75	-3	-5
1250000	0.25	0.05	-12694.6	0	0.75	2	3.25	1.75	0.5	-0.75	-1.75	-3	-5
1251000	0.25	0.05	-12437.3	0	0.75	2	3.25	1.75	0.25	-0.75	-1.75	-3	-5
1252000	0.25	0.05	-12627.7	0	0.75	2	3.25	1.75	0.25	-0.75	-1.75	-3	-5
1253000	0.25	0.05	-12556.7	0	0.75	2	3.25	1.75	0	-0.75	-1.75	-3	-5
1254000	0.25	0.005	-12623.4	0	0.75	2	3.25	1.75	0	-0.75	-2	-3	-5
1255000	0.25	0.005	-12521.4	0	0.75	2	3.25	1.75	0	-0.75	-2	-3	-5
1256000	0.25	0.01	-12450.8	0	0.75	2	3.25	1.75	0	-1	-2	-3	-5
1257000	0.25	0.01	-12552	0	0.75	2	3.25	1.75	0	-1.25	-2	-3	-5
1258000	0.25	0.01	-12387.7	0	0.75	2	3.25	1.75	0	-1.25	-2	-3	-5
1259000	0.25	0.01	-12331.9	0	0.75	2	3.25	1.75	0	-1.5	-2	-3	-5
1260000	0.25	0.01	-12191.9	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5
1261000	0.25	0.01	-12466.4	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5
1262000	0.125	0	-12470.2	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5.25
1263000	0.125	0	-12455.9	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5.375
1264000	0.125	0	-12622.1	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5.375
1265000	0.125	0	-12626.2	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5.5
1266000	0.125	0	-12529.8	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5.625
1267000	0.125	0	-12347.7	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5.625
1268000	0.125	0	-12422.5	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5.75
1269000	0.125	0	-12433.2	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5.875
1270000	0.125	0	-12400.4	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-5.875
1271000	0.125	0	-12393.6	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-6
1272000	0.125	0	-12638.2	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-6.125
1273000	0.125	0	-12446.1	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-6.125
1274000	0.125	0	-12365.7	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-6.25
1275000	0.125	0	-12369.3	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-6.375
1276000	0.125	0	-12399.6	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-6.375
1277000	0.125	0	-12329.3	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-6.5
1278000	0.125	0	-12309.8	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-6.625
1279000	0.125	0	-12487.5	0	0.75	2	3.25	1.75	0	-1.75	-2	-3	-6.625
1280000	0.125	0.001	-12426.6	0	0.75	2	3.25	1.75	0	-1.75	-2	-3.125	-6.625
1281000	0.125	0	-12369.9	0	0.75	2	3.25	1.75	0	-1.75	-2	-3.125	-6.75
1282000	0.125	0	-12367.8	0	0.75	2	3.25	1.75	0	-1.75	-2	-3.125	-6.75
1283000	0.125	0	-12616.1	0	0.75	2	3.25	1.75	0	-1.75	-2	-3.125	-6.875
1284000	0.125	0.01	-12318.3	0	0.75	2	3.25	1.75	0	-1.875	-2	-3.125	-6.875
1285000	0.125	0.01	-12446.3	0	0.75	2	3.25	1.75	0	-1.875	-2	-3.125	-6.875
1286000	0.125	0.1	-12350.8	0	0.75	2	3.25	1.625	0	-1.875	-2	-3.125	-6.875
1287000	0.125	0.3	-12369	0	0.75	2	3.125	1.625	0	-1.875	-2	-3.125	-6.875
1288000	0.125	0.3	-12542.1	0	0.75	2	3.125	1.625	0	-1.875	-2	-3.125	-6.875
1289000	0.125	1	-12503.2	0	0.875	2.125	3.25	1.75	0.125	-1.75	-1.875	-3	-6.75
1290000	0.125	0.3	-12309.3	0	0.875	2.125	3.125	1.75	0.125	-1.75	-1.875	-3	-6.75
1291000	0.125	0.3	-12507	0	0.875	2.125	3.125	1.75	0.125	-1.75	-1.875	-3	-6.75
1292000	0.125	0.3	-12532.3	0	0.875	2.125	3	1.75	0.125	-1.75	-1.875	-3	-6.75
1293000	0.125	0.5	-12515.5	0	0.875	2	3	1.75	0.125	-1.75	-1.875	-3	-6.75
1294000	0.125	0.5	-12580.6	0	0.875	2	3	1.75	0.125	-1.75	-1.875	-3	-6.75
1295000	0.125	0.75	-12464.1	0	0.75	2	3	1.75	0.125	-1.75	-1.875	-3	-6.75
1296000	0.125	1	-12425.1	0	0.875	2.125	3.125	1.875	0.25	-1.625	-1.75	-2.875	-6.625
1297000	0.125	1	-12441.2	0	0.875	2.125	3.125	1.875	0.25	-1.625	-1.75	-2.875	-6.625
1298000	0.125	0.75	-12450	0	0.75	2.125	3.125	1.875	0.25	-1.625	-1.75	-2.875	-6.625
1299000	0.125	0.3	-12432.8	0	0.75	2.125	3	1.875	0.25	-1.625	-1.75	-2.875	-6.625
1300000	0.125	0.3	-12526.8	0	0.75	2.125	3	1.875	0.25	-1.625	-1.75	-2.875	-6.625
1301000	0.125	1	-12510.3	0	0.875	2.25	3.125	2	0.375	-1.5	-1.625	-2.75	-6.5
1302000	0.125	0.3	-12437.4	0	0.875	2.25	3	2	0.375	-1.5	-1.625	-2.75	-6.5
1303000	0.125	0.3	-12354.7	0	0.875	2.25	3	2	0.375	-1.5	-1.625	-2.75	-6.5
1304000	0.125	0.1	-12193.1	0	0.875	2.25	3	1.875	0.375	-1.5	-1.625	-2.75	-6.5
1305000	0.125	0.5	-12216.1	0	0.875	2.125	3	1.875	0.375	-1.5	-1.625	-2.75	-6.5
1306000	0.125	0.5	-12538.8	0	0.875	2.125	3	1.875	0.375	-1.5	-1.625	-2.75	-6.5
1307000	0.125	0.5	-12446.7	0	0.875	2	3	1.875	0.375	-1.5	-1.625	-2.75	-6.5
1308000	0.125	0.1	-12350.9	0	0.875	2	3	1.75	0.375	-1.5	-1.625	-2.75	-6.5
1309000	0.125	0.1	-12497.5	0	0.875	2	3	1.75	0.375	-1.5	-1.625	-2.75	-6.5
1310000	0.125	0.01	-12331.5	0	0.875	2	3	1.75	0.375	-1.625	-1.625	-2.75	-6.5
1311000	0.125	0.01	-12255.6	0	0.875	2	3	1.75	0.375	-1.75	-1.625	-2.75	-6.5
1312000	0.125	0.01	-12405.3	0	0.875	2	3	1.75	0.375	-1.75	-1.625	-2.75	-6.5
1313000	0.125	0.005	-12346.2	0	0.875	2	3	1.75	0.375	-1.75	-1.75	-2.75	-6.5
1314000	0.125	0.005	-12536	0	0.875	2	3	1.75	0.375	-1.75	-1.875	-2.75	-6.5
1315000	0.125	0.005	-12466.4	0	0.875	2	3	1.75	0.375	-1.75	-1.875	-2.75	-6.5
1316000	0.125	0.1	-12598.3	0	0.875	2	3	1.625	0.375	-1.75	-1.875	-2.75	-6.5
1317000	0.125	0.05	-12500.4	0	0.875	2	3	1.625	0.25	-1.75	-1.875	-2.75	-6.5
1318000	0.125	0.05	-12483.9	0	0.875	2	3	1.625	0.25	-1.75	-1.875	-2.75	-6.5
1319000	0.125	0.3	-12646.4	0	0.875	2	2.875	1.625	0.25	-1.75	-1.875	-2.75	-6.5
1320000	0.125	0.3	-12550.9	0	0.875	2	2.75	1.625	0.25	-1.75	-1.875	-2.75	-6.5
1321000	0.125	0.3	-12414.3	0	0.875	2	2.75	1.625	0.25	-1.75	-1.875	-2.75	-6.5
1322000	0.125	0.75	-12458.8	0	0.75	2	2.75	1.625	0.25	-1.75	-1.875	-2.75	-6.5
1323000	0.125	1	-12259.1	0	0.875	2.125	2.875	1.75	0.375	-1.625	-1.75	-2.625	-6.375
1324000	0.125	1	-12410.3	0	0.875	2.125	2.875	1.75	0.375	-1.625	-1.75	-2.625	-6.375
1325000	0.125	0.75	-12523.4	0	0.75	2.125	2.875	1.75	0.375	-1.625	-1.75	-2.625	-6.375
1326000	0.125	0.75	-12598.8	0	0.625	2.125	2.875	1.75	0.375	-1.625	-1.75	-2.625	-6.375
1327000	0.125	0.75	-12450.9	0	0.625	2.125	2.875	1.75	0.375	-1.625	-1.75	-2.625	-6.375
1328000	0.125	0.3	-12568.9	0	0.625	2.125	2.75	1.75	0.375	-1.625	-1.75	-2.625	-6.375
1329000	0.125	1	-12684.2	0	0.75	2.25	2.875	1.875	0.5	-1.5	-1.625	-2.5	-6.25
1330000	0.125	1	-12637.5	0	0.75	2.25	2.875	1.875	0.5	-1.5	-1.625	-2.5	-6.25
1331000	0.125	1	-12553.3	0	0.875	2.375	3	2	0.625	-1.375	-1.5	-2.375	-6.125
1332000	0.125	1	-12486.1	0	1	2.5	3.125	2.125	0.75	-1.25	-1.375	-2.25	-6
1333000	0.125	1	-12443.8	0	1	2.5	3.125	2.125	0.75	-1.25	-1.375	-2.25	-6
1334000	0.125	1	-12462.9	0	1.125	2.625	3.25	2.25	0.875	-1.125	-1.25	-2.125	-5.875
1335000	0.125	0.5	-12374.8	0	1.125	2.5	3.25	2.25	0.875	-1.125	-1.25	-2.125	-5.875
1336000	0.125	0.5	-12471	0	1.125	2.5	3.25	2.25	0.875	-1.125	-1.25	-2.125	-5.875
1337000	0.125	0.1	-12520.1	0	1.125	2.5	3.25	2.125	0.875	-1.125	-1.25	-2.125	-5.875
1338000	0.125	0.01	-12532.4	0	1.125	2.5	3.25	2.125	0.875	-1.25	-1.25	-2.125	-5.875
1339000	0.125	0.01	-12420.3	0	1.125	2.5	3.25	2.125	0.875	-1.25	-1.25	-2.125	-5.875
1340000	0.125	0.5	-12385.1	0	1.125	2.375	3.25	2.125	0.875	-1.25	-1.25	-2.125	-5.875
1341000	0.125	0.1	-12547.3	0	1.125	2.375	3.25	2	0.875	-1.25	-1.25	-2.125	-5.875
1342000	0.125	0.1	-12437.1	0	1.125	2.375	3.25	2	0.875	-1.25	-1.25	-2.125	-5.875
1343000	0.125	1	-12387.5	0	1.25	2.5	3.375	2.125	1	-1.125	-1.125	-2	-5.75
1344000	0.125	1	-12633.8	0	1.375	2.625	3.5	2.25	1.125	-1	-1	-1.875	-5.625
1345000	0.125	1	-12697	0	1.375	2.625	3.5	2.25	1.125	-1	-1	-1.875	-5.625
1346000	0.125	1	-12542.1	0	1.5	2.75	3.625	2.375	1.25	-0.875	-0.875	-1.75	-5.5
1347000	0.125	0.5	-12482.2	0	1.5	2.625	3.625	2.375	1.25	-0.875	-0.875	-1.75	-5.5
1348000	0.125	0.5	-12401.2	0	1.5	2.625	3.625	2.375	1.25	-0.875	-0.875	-1.75	-5.5
1349000	0.125	1	-12536.7	0	1.625	2.75	3.75	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1350000	0.125	0.5	-12590.5	0	1.625	2.625	3.75	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1351000	0.125	0.5	-12518.1	0	1.625	2.625	3.75	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1352000	0.125	0.3	-12354.2	0	1.625	2.625	3.625	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1353000	0.125	0.3	-12363.2	0	1.625	2.625	3.5	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1354000	0.125	0.3	-12483.1	0	1.625	2.625	3.5	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1355000	0.125	0.3	-12448.8	0	1.625	2.625	3.375	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1356000	0.125	0.5	-12462.8	0	1.625	2.5	3.375	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1357000	0.125	0.5	-12466.8	0	1.625	2.5	3.375	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1358000	0.125	0.3	-12451.3	0	1.625	2.5	3.25	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1359000	0.125	0.3	-12520.1	0	1.625	2.5	3.125	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1360000	0.125	0.3	-12477.8	0	1.625	2.5	3.125	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1361000	0.125	0.3	-12607.9	0	1.625	2.5	3	2.5	1.375	-0.75	-0.75	-1.625	-5.375
1362000	0.125	0.1	-12659.9	0	1.625	2.5	3	2.375	1.375	-0.75	-0.75	-1.625	-5.375
1363000	0.125	0.1	-12572.9	0	1.625	2.5	3	2.375	1.375	-0.75	-0.75	-1.625	-5.375
1364000	0.125	0.75	-12398.7	0	1.5	2.5	3	2.375	1.375	-0.75	-0.75	-1.625	-5.375
1365000	0.125	1	-12517.9	0	1.625	2.625	3.125	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1366000	0.125	1	-12519.3	0	1.625	2.625	3.125	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1367000	0.125	0.3	-12498.3	0	1.625	2.625	3	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1368000	0.125	0.3	-12402.5	0	1.625	2.625	2.875	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1369000	0.125	0.3	-12407.5	0	1.625	2.625	2.875	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1370000	0.125	0.75	-12503.6	0	1.5	2.625	2.875	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1371000	0.125	0.5	-12437.5	0	1.5	2.5	2.875	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1372000	0.125	0.5	-12642.5	0	1.5	2.5	2.875	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1373000	0.125	0.5	-12557.5	0	1.5	2.375	2.875	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1374000	0.125	0.75	-12662.1	0	1.375	2.375	2.875	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1375000	0.125	0.75	-12442.5	0	1.375	2.375	2.875	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1376000	0.125	0.3	-12256.7	0	1.375	2.375	2.75	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1377000	0.125	0.75	-12300.4	0	1.25	2.375	2.75	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1378000	0.125	0.75	-12553.1	0	1.25	2.375	2.75	2.5	1.5	-0.625	-0.625	-1.5	-5.25
1379000	0.125	1	-12435	0	1.375	2.5	2.875	2.625	1.625	-0.5	-0.5	-1.375	-5.125
1380000	0.125	0.75	-12475.7	0	1.25	2.5	2.875	2.625	1.625	-0.5	-0.5	-1.375	-5.125
1381000	0.125	0.75	-12363.3	0	1.25	2.5	2.875	2.625	1.625	-0.5	-0.5	-1.375	-5.125
1382000	0.125	0.5	-12510.3	0	1.25	2.375	2.875	2.625	1.625	-0.5	-0.5	-1.375	-5.125
1383000	0.125	0.3	-12378.4	0	1.25	2.375	2.75	2.625	1.625	-0.5	-0.5	-1.375	-5.125
1384000	0.125	0.3	-12437.4	0	1.25	2.375	2.75	2.625	1.625	-0.5	-0.5	-1.375	-5.125
1385000	0.125	0.1	-12450.7	0	1.25	2.375	2.75	2.5	1.625	-0.5	-0.5	-1.375	-5.125
1386000	0.125	0.1	-12517.6	0	1.25	2.375	2.75	2.375	1.625	-0.5	-0.5	-1.375	-5.125
1387000	0.125	0.1	-12455.3	0	1.25	2.375	2.75	2.375	1.625	-0.5	-0.5	-1.375	-5.125
1388000	0.125	0.005	-12436.6	0	1.25	2.375	2.75	2.375	1.625	-0.5	-0.625	-1.375	-5.125
1389000	0.125	0	-12455.6	0	1.25	2.375	2.75	2.375	1.625	-0.5	-0.625	-1.375	-5.25
1390000	0.125	0	-12446.7	0	1.25	2.375	2.75	2.375	1.625	-0.5	-0.625	-1.375	-5.25
1391000	0.125	0	-12513.5	0	1.25	2.375	2.75	2.375	1.625	-0.5	-0.625	-1.375	-5.375
1392000	0.125	0.005	-12521.9	0	1.25	2.375	2.75	2.375	1.625	-0.5	-0.75	-1.375	-5.375
1393000	0.125	0.005	-12509.8	0	1.25	2.375	2.75	2.375	1.625	-0.5	-0.75	-1.375	-5.375
1394000	0.125	0.05	-12360.8	0	1.25	2.375	2.75	2.375	1.5	-0.5	-0.75	-1.375	-5.375
1395000	0.125	0.3	-12549.4	0	1.25	2.375	2.625	2.375	1.5	-0.5	-0.75	-1.375	-5.375
1396000	0.125	0.3	-12603.7	0	1.25	2.375	2.625	2.375	1.5	-0.5	-0.75	-1.375	-5.375
1397000	0.125	0.5	-12464.3	0	1.25	2.25	2.625	2.375	1.5	-0.5	-0.75	-1.375	-5.375
1398000	0.125	0.5	-12396	0	1.25	2.125	2.625	2.375	1.5	-0.5	-0.75	-1.375	-5.375
1399000	0.125	0.5	-12564.3	0	1.25	2.125	2.625	2.375	1.5	-0.5	-0.75	-1.375	-5.375
1400000	0.125	0.3	-12520.8	0	1.25	2.125	2.5	2.375	1.5	-0.5	-0.75	-1.375	-5.375
1401000	0.125	1	-12499.8	0	1.375	2.25	2.625	2.5	1.625	-0.375	-0.625	-1.25	-5.25
1402000	0.125	1	-12506.8	0	1.375	2.25	2.625	2.5	1.625	-0.375	-0.625	-1.25	-5.25
1403000	0.125	1	-12432.5	0	1.5	2.375	2.75	2.625	1.75	-0.25	-0.5	-1.125	-5.125
1404000	0.125	0.5	-12547	0	1.5	2.25	2.75	2.625	1.75	-0.25	-0.5	-1.125	-5.125
1405000	0.125	0.5	-12571.5	0	1.5	2.25	2.75	2.625	1.75	-0.25	-0.5	-1.125	-5.125
1406000	0.125	0.75	-12461.6	0	1.375	2.25	2.75	2.625	1.75	-0.25	-0.5	-1.125	-5.125
1407000	0.125	0.5	-12383.9	0	1.375	2.125	2.75	2.625	1.75	-0.25	-0.5	-1.125	-5.125
1408000	0.125	0.5	-12551.3	0	1.375	2.125	2.75	2.625	1.75	-0.25	-0.5	-1.125	-5.125
1409000	0.125	0.005	-12516.8	0	1.375	2.125	2.75	2.625	1.75	-0.25	-0.625	-1.125	-5.125
1410000	0.125	0.01	-12493.8	0	1.375	2.125	2.75	2.625	1.75	-0.375	-0.625	-1.125	-5.125
1411000	0.125	0.01	-12444.5	0	1.375	2.125	2.75	2.625	1.75	-0.375	-0.625	-1.125	-5.125
1412000	0.125	0.005	-12504.5	0	1.375	2.125	2.75	2.625	1.75	-0.375	-0.75	-1.125	-5.125
1413000	0.125	0.005	-12452.6	0	1.375	2.125	2.75	2.625	1.75	-0.375	-0.875	-1.125	-5.125
1414000	0.125	0.005	-12498.4	0	1.375	2.125	2.75	2.625	1.75	-0.375	-0.875	-1.125	-5.125
1415000	0.125	0.05	-12429.4	0	1.375	2.125	2.75	2.625	1.625	-0.375	-0.875	-1.125	-5.125
1416000	0.125	0.01	-12374.5	0	1.375	2.125	2.75	2.625	1.625	-0.5	-0.875	-1.125	-5.125
1417000	0.125	0.01	-12399.5	0	1.375	2.125	2.75	2.625	1.625	-0.5	-0.875	-1.125	-5.125
1418000	0.125	0.001	-12424.3	0	1.375	2.125	2.75	2.625	1.625	-0.5	-0.875	-1.25	-5.125
